,PF00035,PF00113,PF00121,PF00154,PF00162,PF00163,PF00164,PF00177,PF00181,PF00189,PF00203,PF00237,PF00238,PF00252,PF00276,PF00281,PF00297,PF00298,PF00312,PF00318,PF00333,PF00338,PF00344,PF00347,PF00366,PF00380,PF00410,PF00411,PF00416,PF00453,PF00466,PF00542,PF00562,PF00572,PF00573,PF00584,PF00623,PF00627,PF00673,PF00687,PF00707,PF00712,PF00750,PF00763,PF00825,PF00828,PF00829,PF00830,PF00831,PF00861,PF00886,PF00889,PF00958,PF01000,PF01016,PF01018,PF01025,PF01084,PF01121,PF01176,PF01193,PF01195,PF01196,PF01245,PF01250,PF01252,PF01281,PF01330,PF01409,PF01416,PF01509,PF01632,PF01649,PF01668,PF01687,PF01715,PF01746,PF01765,PF01783,PF01795,PF02033,PF02130,PF02132,PF02224,PF02367,PF02403,PF02410,PF02527,PF02767,PF02768,PF02772,PF02773,PF02873,PF02882,PF02912,PF02938,PF02978,PF03118,PF03147,PF03461,PF03484,PF03485,PF03602,PF03652,PF03719,PF03726,PF03772,PF03840,PF03946,PF03947,PF03948,PF03952,PF04560,PF04561,PF04563,PF04565,PF04760,PF04983,PF04997,PF04998,PF05000,PF05198,PF05491,PF05697,PF05698,PF06071,PF06418,PF06421,PF06574,PF06689,PF07499,PF08275,PF08459,PF08529,PF10385,PF10458,PF11987,PF12344
PF03948,0.858490566038,0.787644787645,0.880503144654,0.864779874214,0.852201257862,0.899371069182,0.823899371069,0.808176100629,0.924528301887,0.971698113208,0.962264150943,0.965408805031,0.959119496855,0.962264150943,0.924528301887,0.943396226415,0.896226415094,0.877358490566,0.874213836478,0.858490566038,0.911949685535,0.87106918239,0.893081761006,0.927672955975,0.952830188679,0.905660377358,0.933962264151,0.899371069182,0.896226415094,0.849056603774,0.808176100629,0.814465408805,0.883647798742,0.90251572327,0.918238993711,0.798742138365,0.849056603774,0.571428571429,0.946540880503,0.608391608392,0.861635220126,0.893081761006,0.874213836478,0.759615384615,0.883647798742,0.874213836478,0.877358490566,0.746666666667,0.827044025157,0.908805031447,0.827044025157,0.858490566038,0.855072463768,0.908805031447,0.933962264151,0.805309734513,0.85534591195,0.814465408805,0.8125,0.852201257862,0.915094339623,0.852201257862,0.915094339623,0.781350482315,0.85534591195,0.66393442623,0.993710691824,0.814465408805,0.959119496855,1.0,0.774834437086,0.779661016949,0.836477987421,0.830188679245,0.771084337349,0.842767295597,0.823899371069,0.90251572327,0.815436241611,0.893081761006,0.801470588235,0.808176100629,0.815436241611,0.762195121951,0.858490566038,0.817610062893,1.0,0.684931506849,0.899371069182,0.905660377358,0.786163522013,0.7875,0.768456375839,0.764150943396,0.6875,0.473684210526,1.0,0.788104089219,0.839622641509,0.928571428571,0.747169811321,0.817610062893,0.74427480916,0.746478873239,0.905660377358,0.724832214765,0.864779874214,0.867924528302,0.877358490566,0.940251572327,1.0,0.793650793651,0.88679245283,0.805031446541,0.806349206349,0.833333333333,0.664,0.858490566038,0.845911949686,0.880503144654,0.814465408805,0.845911949686,0.867924528302,0.753472222222,0.753378378378,0.842767295597,0.820422535211,0.883647798742,0.862745098039,0.666666666667,0.805031446541,0.827044025157,0.779264214047,0.849056603774,0.842767295597,0.628571428571,0.85534591195,0.805460750853
PF03952,0.873015873016,1.0,0.892857142857,0.880952380952,0.916666666667,0.892857142857,0.81746031746,0.809523809524,0.928571428571,0.960317460317,0.968253968254,0.972222222222,0.948412698413,0.944444444444,0.93253968254,0.924603174603,0.920634920635,0.896825396825,0.876984126984,0.845238095238,0.912698412698,0.880952380952,0.900793650794,0.916666666667,0.940476190476,0.904761904762,0.916666666667,0.896825396825,0.880952380952,0.825396825397,0.809523809524,0.801587301587,0.865079365079,0.900793650794,0.916666666667,0.837301587302,0.829365079365,0.857142857143,0.920634920635,0.832167832168,0.845238095238,0.888888888889,0.873015873016,0.813492063492,0.892857142857,0.880952380952,0.896825396825,0.644444444444,0.857142857143,0.900793650794,0.813492063492,0.849206349206,0.666666666667,0.904761904762,0.853174603175,0.561946902655,0.861111111111,0.845238095238,0.75,0.845238095238,0.916666666667,0.873015873016,0.904761904762,0.753968253968,0.857142857143,0.827868852459,0.805555555556,0.797619047619,0.952380952381,0.5,0.721854304636,0.769841269841,0.829365079365,0.797619047619,0.710843373494,0.853174603175,0.801587301587,0.892857142857,0.742063492063,0.880952380952,0.674603174603,0.825396825397,0.797619047619,0.664634146341,0.853174603175,0.849206349206,1.0,0.684931506849,0.888888888889,0.892857142857,0.698113207547,0.7,0.746031746032,0.829365079365,0.6875,0.763157894737,1.0,0.595238095238,0.84126984127,0.928571428571,0.678571428571,0.833333333333,0.674603174603,0.698412698413,0.90873015873,0.590604026846,0.873015873016,0.84126984127,0.892857142857,0.948412698413,0.793650793651,1.0,0.865079365079,0.785714285714,0.777777777778,0.81746031746,0.832,0.829365079365,0.825396825397,0.865079365079,0.765873015873,0.825396825397,0.84126984127,0.722222222222,0.738095238095,0.837301587302,0.753968253968,0.904761904762,0.705882352941,0.666666666667,0.781746031746,0.805555555556,0.72619047619,0.853174603175,0.829365079365,0.8,0.896825396825,0.738095238095
PF04560,0.870786516854,0.864864864865,0.890449438202,0.870786516854,0.874635568513,0.884831460674,0.876832844575,0.877245508982,0.935393258427,0.977528089888,0.969101123596,0.974719101124,0.963483146067,0.969101123596,0.932584269663,0.949438202247,0.89606741573,0.887640449438,0.884831460674,0.869318181818,0.912921348315,0.873595505618,0.893258426966,0.932584269663,0.952247191011,0.904494382022,0.938202247191,0.879213483146,0.873595505618,0.852173913043,0.868501529052,0.868902439024,0.997183098592,0.89606741573,0.918539325843,0.860946745562,0.979532163743,0.928571428571,0.946629213483,0.825174825175,0.857142857143,0.898876404494,0.86797752809,0.855769230769,0.893258426966,0.884831460674,0.876056338028,0.875555555556,0.847887323944,0.915730337079,0.877245508982,0.869318181818,0.826086956522,0.893258426966,0.859598853868,0.87610619469,0.880681818182,0.862686567164,0.890625,0.870588235294,0.907303370787,0.859550561798,0.904494382022,0.897106109325,0.862857142857,0.893442622951,0.885093167702,0.874251497006,0.957865168539,1.0,0.887417218543,0.850847457627,0.857971014493,0.872340425532,0.903614457831,0.879765395894,0.878419452888,0.898876404494,0.869127516779,0.887640449438,0.889705882353,0.843843843844,0.879194630872,0.884146341463,0.870422535211,0.869942196532,1.0,0.890410958904,0.901685393258,0.910112359551,0.861635220126,0.86875,0.872483221477,0.850931677019,0.863636363636,0.947368421053,1.0,0.869888475836,0.871720116618,0.857142857143,0.867924528302,0.864864864865,0.889312977099,0.87676056338,0.910112359551,0.852348993289,0.867605633803,0.877840909091,0.884831460674,0.949438202247,0.88679245283,0.865079365079,1.0,0.996855345912,0.996825396825,1.0,0.88,0.973913043478,0.982300884956,0.969101123596,0.969135802469,0.861764705882,0.883190883191,0.875,0.864864864865,0.879411764706,0.880281690141,0.884831460674,0.901960784314,0.666666666667,0.875757575758,0.892857142857,0.866220735786,0.8611898017,0.996987951807,0.838095238095,0.883852691218,0.863481228669
PF04561,0.874213836478,0.779922779923,0.905660377358,0.877358490566,0.845911949686,0.896226415094,0.836477987421,0.823899371069,0.943396226415,0.98427672956,0.974842767296,0.981132075472,0.965408805031,0.971698113208,0.933962264151,0.949685534591,0.905660377358,0.88679245283,0.877358490566,0.858490566038,0.921383647799,0.88679245283,0.905660377358,0.940251572327,0.952830188679,0.908805031447,0.943396226415,0.889937106918,0.880503144654,0.845911949686,0.808176100629,0.811320754717,0.996855345912,0.90251572327,0.927672955975,0.811320754717,0.940251572327,0.928571428571,0.952830188679,0.762237762238,0.858490566038,0.896226415094,0.874213836478,0.775641025641,0.889937106918,0.893081761006,0.883647798742,0.76,0.864779874214,0.924528301887,0.823899371069,0.85534591195,0.724637681159,0.905660377358,0.85534591195,0.769911504425,0.877358490566,0.836477987421,0.78125,0.839622641509,0.918238993711,0.861635220126,0.915094339623,0.800643086817,0.867924528302,0.827868852459,0.817610062893,0.830188679245,0.959119496855,1.0,0.781456953642,0.769491525424,0.839622641509,0.817610062893,0.843373493976,0.852201257862,0.808176100629,0.911949685535,0.785234899329,0.896226415094,0.790441176471,0.798742138365,0.788590604027,0.810975609756,0.864779874214,0.852201257862,1.0,0.808219178082,0.899371069182,0.905660377358,0.779874213836,0.7875,0.785234899329,0.779874213836,0.784090909091,0.842105263158,1.0,0.773234200743,0.830188679245,0.857142857143,0.762264150943,0.811320754717,0.793893129771,0.792253521127,0.918238993711,0.785234899329,0.87106918239,0.861635220126,0.883647798742,0.962264150943,0.805031446541,0.785714285714,0.996855345912,1.0,1.0,0.993710691824,0.816,0.943396226415,0.930817610063,0.968553459119,0.880503144654,0.842767295597,0.867924528302,0.784722222222,0.773648648649,0.845911949686,0.799295774648,0.88679245283,0.764705882353,0.666666666667,0.820754716981,0.839622641509,0.772575250836,0.858490566038,0.996855345912,0.809523809524,0.874213836478,0.79180887372
PF04563,0.87619047619,0.772200772201,0.907936507937,0.879365079365,0.847619047619,0.898412698413,0.834920634921,0.822222222222,0.942857142857,0.984126984127,0.974603174603,0.980952380952,0.965079365079,0.971428571429,0.933333333333,0.952380952381,0.904761904762,0.885714285714,0.87619047619,0.857142857143,0.920634920635,0.885714285714,0.904761904762,0.942857142857,0.952380952381,0.907936507937,0.946031746032,0.892063492063,0.88253968254,0.847619047619,0.812698412698,0.815873015873,0.996825396825,0.901587301587,0.926984126984,0.809523809524,0.946031746032,0.928571428571,0.955555555556,0.762237762238,0.857142857143,0.895238095238,0.879365079365,0.769230769231,0.888888888889,0.895238095238,0.885714285714,0.751111111111,0.863492063492,0.926984126984,0.822222222222,0.853968253968,0.724637681159,0.907936507937,0.853968253968,0.761061946903,0.87619047619,0.834920634921,0.78125,0.84126984127,0.920634920635,0.863492063492,0.91746031746,0.79421221865,0.866666666667,0.827868852459,0.819047619048,0.838095238095,0.95873015873,1.0,0.774834437086,0.759322033898,0.844444444444,0.815873015873,0.831325301205,0.850793650794,0.806349206349,0.914285714286,0.781879194631,0.898412698413,0.779411764706,0.8,0.781879194631,0.80487804878,0.863492063492,0.853968253968,1.0,0.808219178082,0.898412698413,0.904761904762,0.77358490566,0.78125,0.778523489933,0.780952380952,0.772727272727,0.842105263158,1.0,0.765799256506,0.831746031746,0.857142857143,0.758490566038,0.815873015873,0.790076335878,0.788732394366,0.91746031746,0.771812080537,0.873015873016,0.866666666667,0.88253968254,0.961904761905,0.806349206349,0.777777777778,0.996825396825,1.0,1.0,0.993650793651,0.808,0.946031746032,0.936507936508,0.971428571429,0.88253968254,0.84126984127,0.869841269841,0.78125,0.77027027027,0.847619047619,0.792253521127,0.885714285714,0.764705882353,0.666666666667,0.828571428571,0.844444444444,0.765886287625,0.857142857143,0.996825396825,0.8,0.873015873016,0.784982935154
PF04565,0.880733944954,0.810810810811,0.911314984709,0.880733944954,0.847094801223,0.902140672783,0.840978593272,0.82874617737,0.94495412844,0.984709480122,0.975535168196,0.981651376147,0.966360856269,0.97247706422,0.938837920489,0.951070336391,0.905198776758,0.889908256881,0.88379204893,0.865443425076,0.923547400612,0.880733944954,0.905198776758,0.941896024465,0.954128440367,0.917431192661,0.94495412844,0.899082568807,0.889908256881,0.840978593272,0.807339449541,0.810397553517,1.0,0.911314984709,0.926605504587,0.816513761468,0.94495412844,0.928571428571,0.954128440367,0.769230769231,0.85626911315,0.899082568807,0.877675840979,0.798076923077,0.896024464832,0.896024464832,0.88379204893,0.791111111111,0.847094801223,0.926605504587,0.831804281346,0.862385321101,0.768115942029,0.911314984709,0.853211009174,0.805309734513,0.880733944954,0.831804281346,0.796875,0.850152905199,0.926605504587,0.862385321101,0.923547400612,0.823151125402,0.865443425076,0.83606557377,0.829192546584,0.825688073394,0.960244648318,1.0,0.82119205298,0.789830508475,0.834862385321,0.825688073394,0.855421686747,0.85626911315,0.816513761468,0.908256880734,0.812080536913,0.902140672783,0.823529411765,0.798165137615,0.818791946309,0.835365853659,0.871559633028,0.853211009174,1.0,0.794520547945,0.902140672783,0.911314984709,0.811320754717,0.81875,0.815436241611,0.791925465839,0.806818181818,0.842105263158,1.0,0.806691449814,0.837920489297,0.857142857143,0.796226415094,0.816513761468,0.820610687023,0.81338028169,0.920489296636,0.805369127517,0.874617737003,0.862385321101,0.886850152905,0.963302752294,0.833333333333,0.81746031746,1.0,0.993710691824,0.993650793651,1.0,0.816,0.948012232416,0.935779816514,0.97247706422,0.895061728395,0.840978593272,0.874617737003,0.802083333333,0.790540540541,0.850152905199,0.823943661972,0.886850152905,0.843137254902,0.666666666667,0.819571865443,0.844036697248,0.792642140468,0.859327217125,1.0,0.809523809524,0.877675840979,0.819112627986
PF04760,0.904,0.864,0.896,0.88,0.896,0.856,0.776,0.768,0.912,0.952,0.944,0.952,0.944,0.944,0.912,0.944,0.872,0.912,0.888,0.856,0.928,0.856,0.888,0.944,0.944,0.928,0.936,0.832,0.824,0.84,0.864,0.864,0.88,0.928,0.872,0.872,0.896,0.928571428571,0.944,0.912,0.832,0.896,0.864,0.896,0.904,0.904,0.88,0.536,0.936,0.92,0.8,0.856,0.231884057971,0.888,0.816,0.328,0.864,0.888,0.765625,0.768,0.92,0.856,0.92,0.808,0.848,0.819672131148,0.68,0.848,0.976,0.0,0.472,0.816,0.88,0.8,0.421686746988,0.832,0.8,0.912,0.76,0.896,0.608,0.808,0.784,0.584,0.896,0.824,0.5,0.232876712329,0.904,0.912,0.44,0.448,0.8,0.904,0.824,0.789473684211,1.0,0.536,0.848,0.428571428571,0.8,0.832,0.704,0.856,0.928,0.512,0.888,0.904,0.912,0.952,0.664,0.832,0.88,0.816,0.808,0.816,1.0,0.896,0.88,0.92,0.872,0.808,0.84,0.856,0.872,0.864,0.792,0.904,0.205882352941,0.333333333333,0.824,0.808,0.8,0.904,0.824,0.838095238095,1.0,0.816
PF04983,0.872463768116,0.830115830116,0.895652173913,0.88115942029,0.848396501458,0.889855072464,0.853372434018,0.85628742515,0.927536231884,0.973913043478,0.965217391304,0.971014492754,0.96231884058,0.968115942029,0.924637681159,0.95652173913,0.892753623188,0.895652173913,0.892753623188,0.863768115942,0.921739130435,0.872463768116,0.895652173913,0.939130434783,0.953623188406,0.904347826087,0.942028985507,0.878260869565,0.872463768116,0.83768115942,0.850152905199,0.853658536585,0.971014492754,0.907246376812,0.913043478261,0.840236686391,0.997076023392,0.928571428571,0.953623188406,0.818181818182,0.849275362319,0.898550724638,0.88115942029,0.833333333333,0.901449275362,0.892753623188,0.878260869565,0.853333333333,0.846376811594,0.921739130435,0.853293413174,0.860869565217,0.840579710145,0.901449275362,0.84347826087,0.845132743363,0.878260869565,0.85671641791,0.890625,0.844117647059,0.915942028986,0.860869565217,0.913043478261,0.88424437299,0.863768115942,0.877049180328,0.857142857143,0.859281437126,0.953623188406,1.0,0.887417218543,0.833898305085,0.840579710145,0.851063829787,0.879518072289,0.859237536657,0.860182370821,0.901449275362,0.848993288591,0.895652173913,0.852941176471,0.825825825826,0.848993288591,0.884146341463,0.884057971014,0.84347826087,1.0,0.808219178082,0.901449275362,0.910144927536,0.836477987421,0.8375,0.859060402685,0.829192546584,0.857954545455,0.894736842105,1.0,0.851301115242,0.851311953353,0.714285714286,0.852830188679,0.84984984985,0.870229007634,0.852112676056,0.91884057971,0.852348993289,0.866666666667,0.884057971014,0.892753623188,0.939130434783,0.858490566038,0.829365079365,0.973913043478,0.943396226415,0.946031746032,0.948012232416,0.896,1.0,0.994100294985,1.0,0.990740740741,0.835294117647,0.872463768116,0.847222222222,0.834459459459,0.855882352941,0.855633802817,0.889855072464,0.862745098039,0.666666666667,0.860606060606,0.872023809524,0.852842809365,0.863768115942,0.948795180723,0.866666666667,0.872463768116,0.853242320819
PF04997,0.873156342183,0.826254826255,0.893805309735,0.879056047198,0.846607669617,0.890855457227,0.846607669617,0.844311377246,0.926253687316,0.973451327434,0.964601769912,0.970501474926,0.961651917404,0.970501474926,0.929203539823,0.952802359882,0.890855457227,0.896755162242,0.890855457227,0.867256637168,0.926253687316,0.873156342183,0.893805309735,0.941002949853,0.952802359882,0.899705014749,0.94395280236,0.87610619469,0.873156342183,0.837758112094,0.837920489297,0.838414634146,0.979351032448,0.902654867257,0.914454277286,0.828402366864,0.997050147493,0.928571428571,0.949852507375,0.804195804196,0.846607669617,0.899705014749,0.879056047198,0.817307692308,0.896755162242,0.896755162242,0.882005899705,0.84,0.852507374631,0.923303834808,0.835329341317,0.864306784661,0.811594202899,0.893805309735,0.843657817109,0.823008849558,0.87610619469,0.832835820896,0.890625,0.83185840708,0.908554572271,0.864306784661,0.905604719764,0.864951768489,0.861356932153,0.860655737705,0.844720496894,0.844311377246,0.961651917404,1.0,0.880794701987,0.813559322034,0.840707964602,0.835866261398,0.843373493976,0.852507374631,0.838905775076,0.896755162242,0.832214765101,0.893805309735,0.838235294118,0.813813813814,0.838926174497,0.859756097561,0.882005899705,0.846607669617,1.0,0.808219178082,0.902654867257,0.911504424779,0.823899371069,0.83125,0.848993288591,0.813664596273,0.852272727273,0.894736842105,1.0,0.825278810409,0.849557522124,0.714285714286,0.837735849057,0.834834834835,0.847328244275,0.841549295775,0.920353982301,0.832214765101,0.867256637168,0.88790560472,0.893805309735,0.941002949853,0.845911949686,0.825396825397,0.982300884956,0.930817610063,0.936507936508,0.935779816514,0.88,0.994100294985,1.0,0.997050147493,0.969135802469,0.82005899705,0.873156342183,0.833333333333,0.820945945946,0.843657817109,0.855633802817,0.893805309735,0.843137254902,0.666666666667,0.845454545455,0.854166666667,0.842809364548,0.861356932153,0.936746987952,0.857142857143,0.87610619469,0.839590443686
PF04998,0.879213483146,0.864864864865,0.886426592798,0.885154061625,0.874635568513,0.880886426593,0.888563049853,0.88622754491,0.919667590028,0.969529085873,0.963988919668,0.969529085873,0.95567867036,0.961218836565,0.92243767313,0.947368421053,0.891966759003,0.883656509695,0.886111111111,0.875,0.91135734072,0.876404494382,0.894736842105,0.93351800554,0.947368421053,0.897506925208,0.936288088643,0.872576177285,0.871508379888,0.869565217391,0.880733944954,0.881097560976,0.969014084507,0.894736842105,0.908587257618,0.866863905325,1.0,0.928571428571,0.94459833795,0.86013986014,0.868571428571,0.883656509695,0.882681564246,0.875,0.886426592798,0.883656509695,0.89014084507,0.902222222222,0.859154929577,0.916897506925,0.88622754491,0.875,0.855072463768,0.891966759003,0.868194842407,0.884955752212,0.894886363636,0.880597014925,0.921875,0.870588235294,0.905817174515,0.863509749304,0.905817174515,0.906752411576,0.88,0.901639344262,0.878881987578,0.88622754491,0.950138504155,1.0,0.900662251656,0.864406779661,0.866666666667,0.878419452888,0.915662650602,0.891495601173,0.896656534954,0.897506925208,0.879194630872,0.87811634349,0.886029411765,0.855855855856,0.885906040268,0.920731707317,0.89014084507,0.867052023121,1.0,0.890410958904,0.886426592798,0.897506925208,0.874213836478,0.88125,0.892617449664,0.872670807453,0.897727272727,0.947368421053,1.0,0.89219330855,0.886297376093,0.714285714286,0.894339622642,0.885885885886,0.904580152672,0.897887323944,0.91135734072,0.872483221477,0.876056338028,0.897727272727,0.880886426593,0.939058171745,0.880503144654,0.865079365079,0.969101123596,0.968553459119,0.971428571429,0.97247706422,0.92,1.0,0.997050147493,1.0,1.0,0.867647058824,0.888888888889,0.878472222222,0.864864864865,0.888235294118,0.883802816901,0.875346260388,0.911764705882,0.666666666667,0.890909090909,0.910714285714,0.879598662207,0.878186968839,0.972891566265,0.914285714286,0.889518413598,0.880546075085
PF05000,0.876543209877,0.76833976834,0.895061728395,0.882716049383,0.836419753086,0.885802469136,0.83950617284,0.820987654321,0.929012345679,0.978395061728,0.966049382716,0.972222222222,0.966049382716,0.972222222222,0.929012345679,0.95987654321,0.895061728395,0.891975308642,0.895061728395,0.864197530864,0.929012345679,0.873456790123,0.898148148148,0.947530864198,0.956790123457,0.901234567901,0.947530864198,0.87037037037,0.864197530864,0.836419753086,0.817901234568,0.824074074074,0.969135802469,0.907407407407,0.913580246914,0.814814814815,0.978395061728,0.857142857143,0.956790123457,0.769230769231,0.845679012346,0.901234567901,0.882716049383,0.798076923077,0.898148148148,0.901234567901,0.873456790123,0.808888888889,0.848765432099,0.925925925926,0.83024691358,0.864197530864,0.782608695652,0.901234567901,0.848765432099,0.79203539823,0.87037037037,0.827160493827,0.875,0.824074074074,0.916666666667,0.867283950617,0.916666666667,0.829581993569,0.864197530864,0.852459016393,0.813664596273,0.833333333333,0.956790123457,1.0,0.82119205298,0.796610169492,0.848765432099,0.827160493827,0.831325301205,0.858024691358,0.820987654321,0.913580246914,0.805369127517,0.904320987654,0.801470588235,0.805555555556,0.788590604027,0.865853658537,0.876543209877,0.845679012346,1.0,0.712328767123,0.904320987654,0.913580246914,0.786163522013,0.7875,0.808724832215,0.795031055901,0.795454545455,0.842105263158,1.0,0.788104089219,0.851851851852,0.642857142857,0.807547169811,0.833333333333,0.80534351145,0.792253521127,0.925925925926,0.805369127517,0.885802469136,0.885802469136,0.888888888889,0.941358024691,0.814465408805,0.765873015873,0.969135802469,0.880503144654,0.88253968254,0.895061728395,0.872,0.990740740741,0.969135802469,1.0,1.0,0.817901234568,0.873456790123,0.791666666667,0.780405405405,0.848765432099,0.827464788732,0.901234567901,0.852941176471,0.333333333333,0.827160493827,0.864197530864,0.8127090301,0.867283950617,0.91049382716,0.857142857143,0.87037037037,0.81228668942
PF05198,0.861764705882,0.822393822394,0.870588235294,0.873529411765,0.832352941176,0.891176470588,0.829411764706,0.820359281437,0.917647058824,0.955882352941,0.955882352941,0.955882352941,0.947058823529,0.947058823529,0.917647058824,0.929411764706,0.894117647059,0.879411764706,0.870588235294,0.858823529412,0.891176470588,0.867647058824,0.897058823529,0.911764705882,0.932352941176,0.908823529412,0.923529411765,0.891176470588,0.885294117647,0.958823529412,0.82874617737,0.823170731707,0.858823529412,0.905882352941,0.908823529412,0.825443786982,0.826470588235,0.785714285714,0.929411764706,0.755244755245,0.997058823529,0.888235294118,0.882352941176,0.820512820513,0.891176470588,0.861764705882,0.861764705882,0.857777777778,0.826470588235,0.888235294118,0.850299401198,0.852941176471,0.840579710145,0.902941176471,0.879411764706,0.849557522124,0.858823529412,0.835820895522,0.828125,0.841176470588,0.911764705882,0.870588235294,0.902941176471,0.845659163987,0.864705882353,0.77868852459,0.847826086957,0.823353293413,0.95,1.0,0.87417218543,0.962711864407,0.838235294118,0.927051671733,0.855421686747,0.823529411765,0.860182370821,0.888235294118,0.825503355705,0.885294117647,0.852941176471,0.810810810811,0.848993288591,0.780487804878,0.867647058824,0.838235294118,1.0,0.835616438356,0.888235294118,0.897058823529,0.836477987421,0.84375,0.869127516779,0.816770186335,0.835227272727,0.736842105263,1.0,0.843866171004,0.841176470588,0.428571428571,0.82641509434,0.837837837838,0.839694656489,0.816901408451,0.891176470588,0.832214765101,0.876470588235,0.855882352941,0.876470588235,0.932352941176,0.845911949686,0.825396825397,0.861764705882,0.842767295597,0.84126984127,0.840978593272,0.808,0.835294117647,0.82005899705,0.867647058824,0.817901234568,1.0,0.858823529412,0.809027777778,0.810810810811,0.835294117647,0.830985915493,0.885294117647,0.872549019608,0.333333333333,0.827272727273,0.83630952381,0.839464882943,0.864705882353,0.83734939759,0.8,0.864705882353,0.856655290102
PF05491,0.880341880342,0.837837837838,0.888888888889,0.868945868946,0.857142857143,0.877492877493,0.862170087977,0.862275449102,0.91452991453,0.968660968661,0.960113960114,0.962962962963,0.957264957265,0.962962962963,0.91452991453,0.948717948718,0.883190883191,0.868945868946,0.874643874644,0.846153846154,0.897435897436,0.85754985755,0.874643874644,0.917378917379,0.945868945869,0.900284900285,0.925925925926,0.871794871795,0.868945868946,0.855072463768,0.853211009174,0.853658536585,0.883190883191,0.894586894587,0.894586894587,0.840236686391,0.87134502924,0.857142857143,0.945868945869,0.797202797203,0.86,0.905982905983,0.868945868946,0.852564102564,0.911680911681,0.871794871795,0.863247863248,0.875555555556,0.831908831909,0.905982905983,0.865269461078,0.843304843305,0.884057971014,0.891737891738,0.85100286533,0.898230088496,0.846153846154,0.859701492537,0.90625,0.852941176471,0.900284900285,0.871794871795,0.900284900285,0.871382636656,0.868571428571,0.827868852459,0.872670807453,0.883233532934,0.951566951567,1.0,0.887417218543,0.854237288136,0.860869565217,0.866261398176,0.867469879518,0.865102639296,0.863221884498,0.880341880342,0.852348993289,0.888888888889,0.875,0.840840840841,0.852348993289,0.859756097561,0.897435897436,0.832369942197,1.0,0.931506849315,0.905982905983,0.917378917379,0.842767295597,0.84375,0.859060402685,0.850931677019,0.823863636364,0.842105263158,1.0,0.866171003717,0.845481049563,0.714285714286,0.845283018868,0.867867867868,0.847328244275,0.866197183099,0.900284900285,0.865771812081,0.85754985755,0.860398860399,0.866096866097,0.931623931624,0.867924528302,0.84126984127,0.883190883191,0.867924528302,0.869841269841,0.874617737003,0.84,0.872463768116,0.873156342183,0.888888888889,0.873456790123,0.858823529412,1.0,0.854166666667,0.851351351351,0.870588235294,0.87323943662,0.88603988604,0.872549019608,0.333333333333,0.878787878788,0.857142857143,0.866220735786,0.849002849003,0.873493975904,0.819047619048,0.851851851852,0.883959044369
PF05697,0.861111111111,0.718146718147,0.881944444444,0.868055555556,0.833333333333,0.864583333333,0.815972222222,0.802083333333,0.916666666667,0.965277777778,0.961805555556,0.961805555556,0.958333333333,0.96875,0.920138888889,0.9375,0.888888888889,0.864583333333,0.888888888889,0.875,0.909722222222,0.875,0.895833333333,0.923611111111,0.954861111111,0.888888888889,0.923611111111,0.850694444444,0.847222222222,0.819444444444,0.791666666667,0.795138888889,0.868055555556,0.881944444444,0.899305555556,0.78125,0.836805555556,1.0,0.9375,0.811188811189,0.822916666667,0.881944444444,0.878472222222,0.777777777778,0.888888888889,0.871527777778,0.854166666667,0.702222222222,0.868055555556,0.916666666667,0.802083333333,0.871527777778,0.710144927536,0.875,0.819444444444,0.712389380531,0.871527777778,0.819444444444,0.84375,0.798611111111,0.892361111111,0.864583333333,0.878472222222,0.784722222222,0.833333333333,0.811475409836,0.756944444444,0.829861111111,0.944444444444,1.0,0.76821192053,0.722222222222,0.854166666667,0.795138888889,0.843373493976,0.815972222222,0.802083333333,0.868055555556,0.743055555556,0.857638888889,0.716911764706,0.8125,0.722222222222,0.774390243902,0.850694444444,0.871527777778,1.0,0.739726027397,0.888888888889,0.892361111111,0.77358490566,0.78125,0.736111111111,0.798611111111,0.721590909091,0.868421052632,1.0,0.724907063197,0.822916666667,0.714285714286,0.735849056604,0.815972222222,0.725190839695,0.767605633803,0.90625,0.61744966443,0.84375,0.861111111111,0.857638888889,0.9375,0.753472222222,0.722222222222,0.875,0.784722222222,0.78125,0.802083333333,0.856,0.847222222222,0.833333333333,0.878472222222,0.791666666667,0.809027777778,0.854166666667,1.0,1.0,0.833333333333,0.721830985915,0.899305555556,0.735294117647,0.666666666667,0.809027777778,0.819444444444,0.71875,0.909722222222,0.8125,0.828571428571,0.854166666667,0.704861111111
