rifle_mag_GWE2_41_1153,MAG
rifle_mag_GWA2_41_55,MAG
rifle_mag_GWF2_43_38,MAG
rifle_mag_GWA2_45_90,MAG
rifle_mag_GWC1_44_26,MAG
rifle_mag_GWD2_39_48,MAG
rifle_mag_GWC2_52_8c,MAG
rifle_mag_GWA2_42_10,MAG
Chloroflexi_bacterium_JGI_0001029_B04__contamination_screened_,nan
rifle_mag_GWD1_42_9,MAG
rifle_mag_GWB1_35_5,MAG
rifle_mag_GWB1_53_43,MAG
rifle_mag_GWA2_41_25,MAG
rifle_mag_GWF2_46_8,MAG
rifle_mag_GWA1_44_24,MAG
rifle_mag_GWA2_35_80,MAG
rifle_mag_GWA2_47_8b,MAG
rifle_mag_GWA2_41_14,MAG
rifle_mag_GWA1_45_10,MAG
wrighton_mag_ACD83,SAG
rifle_mag_GWF2_39_8b,MAG
rifle_mag_GWD1_44_10,MAG
rifle_mag_GWC2_44_8,MAG
rifle_mag_GWB1_46_8,MAG
rifle_mag_GWA2_31_28,MAG
alinen_sag_H5,SAG
rifle_mag_GWB1_37_13,MAG
rifle_mag_GWB1_41_4,MAG
rifle_mag_GWB1_45_11,MAG
rifle_mag_GWF2_43_11,MAG
rifle_mag_GWA2_36_24,MAG
rifle_mag_GWA1_54_9,MAG
rifle_mag_GWB1_50_17,MAG
hsm_sag_N16,SAG
rifle_mag_GWA1_45_7,MAG
rifle_mag_GWC2_45_7b,MAG
rifle_mag_GWA1_50_28,MAG
rifle_mag_GWF2_39_13b,MAG
rifle_mag_GWA1_43_21,MAG
rifle_mag_GWB1_38_8,MAG
rifle_mag_GWA2_52_8,MAG
rifle_mag_GWC2_42_6,MAG
rifle_mag_GWA1_50_14,MAG
rifle_mag_GWD1_44_9,MAG
rifle_mag_GWA2_42_35,MAG
rifle_mag_GWF2_37_7,MAG
rifle_mag_GWA2_45_15,MAG
rifle_mag_GWA2_46_7,MAG
rifle_mag_GWC1_35_8,MAG
rifle_mag_GWB1_49_7,MAG
rifle_mag_GWA1_44_21,MAG
rifle_mag_GWB1_42_72,MAG
hsm_sag_A08,SAG
rifle_mag_GWC2_34_16,MAG
rifle_mag_GWA2_50_10b,MAG
rifle_mag_GWC1_39_8,MAG
